name,dates,base,base_primary,country,region,type,anno,anno_refit,service,length_ft,cabins,berths,wc,price_eur,original_price_eur,discount,deposit_eur,yacht_id
x-reuse (Opera),13.06.2026 - 20.06.2026,"Kefalonia / Sami Port, Grecia","Kefalonia / Sami Port, Grecia",Greece,Ionian,Yacht a motore,1994,,Con equipaggio,78.0,4,8,4,28000.0,,,0.0,3751041506406096
Ferretti 80 (Kentavros II),13.06.2026 - 20.06.2026,"Corfu / Gouvia / D-Marin Marina Gouvia, Grecia","Corfu / Gouvia / D-Marin Marina Gouvia, Grecia",Greece,Ionian,Yacht a motore,2000,2018,Con equipaggio,79.0,4,8,4,31360.0,,,0.0,4513804280000106096
Azimut 86 (Super Toy),13.06.2026 - 20.06.2026,"Corfu / Gouvia / D-Marin Marina Gouvia, Grecia","Corfu / Gouvia / D-Marin Marina Gouvia, Grecia",Greece,Ionian,Yacht a motore,2005,,Con equipaggio,86.0,4,8,4,39200.0,,,0.0,4514795210000106096
Gulet (White Pearl),13.06.2026 - 20.06.2026,"Lefkada / D-Marin Marina Lefkas, Grecia","Lefkada / D-Marin Marina Lefkas, Grecia",Greece,Ionian,Caicco,1997,2022,Con equipaggio,112.0,6,12,,42560.0,,,0.0,7503262460000106096
Azimut 85F (La Fenice),13.06.2026 - 20.06.2026,"Corfu / Gouvia / D-Marin Marina Gouvia, Grecia","Corfu / Gouvia / D-Marin Marina Gouvia, Grecia",Greece,Ionian,Yacht a motore,2006,,Con equipaggio,88.0,5,7,5,47520.0,,,0.0,4514590640000106096
Oceanis 370 (ORION X),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,1994,,Bareboat,35.0,2,6 (incl. saloon bed),2,1200.0,,,1500.0,6227377170000104622
Bavaria 35 Match (NorthWind II),13.06.2026 - 20.06.2026,"Volos, Platania / Platania Marina, Grecia","Volos, Platania / Platania Marina, Grecia",Greece,Sporades,Barca a vela,2006,,Bareboat,35.0,2,6,1,1350.0,1500.0,"- 10,00 %",500.0,1999821570000103582
Oceanis 34 (MAMMA),13.06.2026 - 20.06.2026,"Achillio port, Grecia","Achillio port, Grecia",Greece,Sporades,Barca a vela,2009,,Bareboat,34.0,3,7,1,1360.0,1700.0,"- 20,00 %",1500.0,4581791148702808
Sun Odyssey 33 (Sophia),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,1993,,Bareboat,34.0,3,6,1,1360.0,1600.0,"- 15,00 %",1500.0,1971876730000103541
Bavaria 40 (Evropi),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2003,,Bareboat,41.0,3,7,2,1450.0,,,1500.0,6474174200000107569
Bavaria Cruiser 37 (Florentia),13.06.2026 - 20.06.2026,"Achillio port, Grecia","Achillio port, Grecia",Greece,Sporades,Barca a vela,2016,,Bareboat,37.0,3,8,1,1520.0,1900.0,"- 20,00 %",2000.0,1201778530000102808
Sun Odyssey 319 (Amathea),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2018,,Bareboat,31.0,2,4,1,1800.0,2250.0,"- 20,00 %",2000.0,2434110504201768
Bavaria 38 Cruiser (Meander),13.06.2026 - 20.06.2026,"Nikiti - Chalkidiki / Nikiti, Grecia",Nikiti,Greece,Sporades,Barca a vela,2004,,Bareboat,38.0,3,8 (6+2),1,2000.0,,,2000.0,2023672650000103604
Cyclades 43.3 (ORION XI),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2008,,Bareboat,44.0,3,8 (incl. saloon bed),3,2125.0,2500.0,"- 15,00 %",2000.0,5837358950000104622
Oceanis 440 (Xanemo),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,1995,,Bareboat,45.0,4,10,2,2142.0,2800.0,"- 23,50 %",2000.0,3817738430000103541
Bavaria 42 Cruiser (NEFELI),13.06.2026 - 20.06.2026,"Skiathos , Grecia","Skiathos , Grecia",Greece,Sporades,Barca a vela,2005,,Bareboat,43.0,3,7 (6+1),2,2175.0,2900.0,"- 25,00 %",3000.0,4237418170000105838
Bavaria 39 Cruiser (AF-B39(II)),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2007,,Bareboat,39.0,3,7,2,2203.0,2700.0,"- 18,40 %",2000.0,2714740450301802
Sun Odyssey 42 i (Triton (NEW sails 2021)),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2008,,Bareboat,42.0,3,8 6+2,2,2250.0,2500.0,"- 10,00 %",2500.0,2660937530000104048
Bavaria 46 Cruiser (Aegle),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2005,,Bareboat,47.0,4,8,2,2400.0,,,2000.0,3959378480000105626
Oceanis 46 (Fani),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2011,2023,Bareboat,47.0,4,10,2,2520.0,2800.0,"- 10,00 %",2000.0,5690640857203528
Bavaria 39 Cruiser (NATALIE),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2007,,Bareboat,39.0,3,7 (6+1),2,2521.0,2966.0,"- 15,00 %",0.0,7600333350000108736
Bavaria 40 Cruiser (Baba Sails),13.06.2026 - 20.06.2026,"Kanistro - Chalkidiki / Marina Miraggio, Grecia",Kanistro,Greece,Sporades,Barca a vela,2007,,Con equipaggio,40.0,3,6 (for daily: 11),2,2583.0,,,2000.0,5665124530000106919
Sun Odyssey 44 i (Eleni),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2009,,Bareboat,44.0,4,10 (8+2),2,2601.0,3400.0,"- 23,50 %",2500.0,6199463750000103541
Sun Odyssey 43 (Evangelos),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2001,,Bareboat,43.0,4,10,2,2635.0,3100.0,"- 15,00 %",0.0,4058011680000101909
Bavaria Cruiser 41 (Laertis),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2016,,Bareboat,41.0,3,7,2,2678.0,3150.0,"- 15,00 %",0.0,5739375460000101909
Bavaria Cruiser 41 (Altair),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2014,,Bareboat,41.0,3,7,2,2678.0,3150.0,"- 15,00 %",0.0,6177607660000101909
Sun Odyssey 42 i (Triton),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2008,,Bareboat,42.0,3,6,2,2700.0,3000.0,"- 10,00 %",2500.0,7651440497100923
Bavaria 46 Cruiser (Fox),13.06.2026 - 20.06.2026,"Kanistro - Chalkidiki / Marina Miraggio, Grecia",Kanistro,Greece,Sporades,Barca a vela,2006,,Con equipaggio,46.0,4,8 (for daily: 12),2,2763.0,,,2000.0,5694468750000106919
Oceanis 40.1 (Avra),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2022,,Bareboat,39.0,3,6,2,2886.0,3700.0,"- 22,00 %",2500.0,4127601414506229
Dufour 382 Grand Large (Scirocco),13.06.2026 - 20.06.2026,"Nikiti - Chalkidiki / Nikiti, Grecia",Nikiti,Greece,Sporades,Barca a vela,2016,,Bareboat,37.0,3,8 (6+2,1,2990.0,,,2500.0,2023647570000103604
Bavaria Cruiser 46 (Volante),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2016,,Bareboat,48.0,4,8,3,3040.0,3200.0,"- 5,00 %",2500.0,5670232450000104281
Bavaria C42 (Nirvana),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2022,,Bareboat,41.0,3,6,2,3060.0,3600.0,"- 15,00 %",3000.0,3458620927903534
Bavaria Cruiser 50 (SHH-BAV50),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2008,,Bareboat,51.0,5,12 (incl. saloon bed),3,3084.0,3628.0,"- 15,00 %",2500.0,7205341610000104622
Beneteau 50 (Adonis),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,1987,,Bareboat,51.0,5,10,5,3135.0,3300.0,"- 5,00 %",2000.0,2746850510000104164
Cyclades 50.5 (Orion I),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2008,,Bareboat,51.0,6,12 (incl. saloon bed),3,3265.0,3628.0,"- 10,00 %",2500.0,3227452110000104622
Dufour 41 (Panagiotis),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2025,,Bareboat,42.0,3,6,3,3276.0,4200.0,"- 22,00 %",2000.0,3495001626307307
Sun Odyssey 49i (Anax),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2006,,Bareboat,49.0,4,10,4,3290.0,4300.0,"- 23,50 %",2500.0,7155031557203541
Sun Odyssey 410 (Circe),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2020,,Bareboat,41.0,3,8,2,3400.0,4000.0,"- 15,00 %",2500.0,1865660882003541
Sun Odyssey 490 (North Wind 49),13.06.2026 - 20.06.2026,"Volos, Platania / Platania Marina, Grecia","Volos, Platania / Platania Marina, Grecia",Greece,Sporades,Barca a vela,2023,,Bareboat,47.0,5,12,3,3420.0,3800.0,"- 10,00 %",500.0,4888460987503582
Dufour 43 (Penelope),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2024,,Bareboat,43.0,4,8,2,3432.0,4400.0,"- 22,00 %",2500.0,6188235820000107307
Ocean Star 51.2 (Apollon),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2004,,Bareboat,51.0,5,10,5,3468.0,3650.0,"- 5,00 %",2500.0,2746637040000104164
Sun Odyssey 490 (Iris),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2021,,Bareboat,46.0,4,10 (8+2),4,3664.0,4580.0,"- 20,00 %",3000.0,4619220504201768
Bavaria C42 (Celestia),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2024,,Bareboat,41.0,3,6,2,3690.0,4100.0,"- 10,00 %",3000.0,5602750927903534
Oceanis 48 (NAVIRA),13.06.2026 - 20.06.2026,"Skiathos , Grecia","Skiathos , Grecia",Greece,Sporades,Barca a vela,2017,,Bareboat,47.0,5,10 (4 double + 2 single + 1 saloon double bed),3,3690.0,4500.0,"- 18,00 %",700.0,7330354160000103447
Oceanis 45 (Rafaella),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2014,,Bareboat,45.0,4,10,2,3700.0,,,2500.0,5949651557203541
Bavaria C45 (AF-C45VOL),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2020,,Bareboat,47.0,4,10,3,3717.0,,,3000.0,7232666130000101802
Bavaria 46 Cruiser (Marivana M),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2007,2024,Con equipaggio,47.0,4,9,2,3800.0,,,2500.0,7091061557203541
Bavaria C45 (Silver III),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2020,,Bareboat,45.0,4,10,3,3826.0,5466.0,"- 30,00 %",3000.0,3268332900000104683
"Sun Odyssey 440 (Virginia (A/C, Gen. 10kVA, Watermaker 160L/h, Electric Winch))",13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2022,,Bareboat,44.0,4,10 (8+2),2,3870.0,4300.0,"- 10,00 %",2500.0,2066800922904048
Sun Odyssey 440 (Esperos),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2022,,Bareboat,44.0,4,8,2,3910.0,4600.0,"- 15,00 %",0.0,3828626270000101909
Bavaria Cruiser 46 (Blue-D),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia - Skiathos , Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2022,,Bareboat,47.0,4,10 (8 + 2),3,4000.0,5909.0,"- 32,30 %",3000.0,2722711082204683
Sun Odyssey 519 (Amfithoe),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2018,,Bareboat,49.0,5,12 (10+2),3,4256.0,5320.0,"- 20,00 %",3000.0,2448160371301768
Hanse 458 (Rogira),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2022,,Bareboat,46.0,4,8 (suggested for 6 adults),2,4420.0,5200.0,"- 15,00 %",3000.0,3553160927903534
Bavaria Cruiser 51 (AF-B51C),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2015,,Bareboat,49.0,5,10,3,4505.0,5300.0,"- 15,00 %",3000.0,3168070539501802
Bavaria C45 (SILVER III),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2020,,Bareboat,46.0,3,7 (6 + 1),2,4646.0,5466.0,"- 15,00 %",0.0,7623134590000108736
Bavaria Cruiser 46 (Renee),13.06.2026 - 20.06.2026,"Skiathos , Grecia","Skiathos , Grecia",Greece,Sporades,Barca a vela,2021,,Bareboat,47.0,4,9,3,4698.0,5909.0,"- 20,50 %",3000.0,5834390978602973
Sun Odyssey 440 (Virginia),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2022,,Bareboat,44.0,4,8,2,4770.0,5300.0,"- 10,00 %",2500.0,7653420497100923
Jeanneau 54 (Kymo),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2017,,Bareboat,52.0,4,10 (8+2),4,4816.0,6020.0,"- 20,00 %",3000.0,1841270504201768
Bavaria Cruiser 46 (RENEE),13.06.2026 - 20.06.2026,"Skiathos , Grecia","Skiathos , Grecia",Greece,Sporades,Barca a vela,2021,,Bareboat,47.0,4,9,3,4930.0,5800.0,"- 15,00 %",3000.0,3073171173104391
Jeanneau 54 (AF-J54),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2016,,Bareboat,53.0,6,10,4,5000.0,,,3000.0,3237630367401802
Bavaria Cruiser 46 (RENEE),13.06.2026 - 20.06.2026,"Skiathos , Grecia","Skiathos , Grecia",Greece,Sporades,Barca a vela,2021,,Bareboat,48.0,4,9 (8+1),3,5023.0,5909.0,"- 15,00 %",0.0,7617394250000108736
Bavaria 46 Cruiser (Renee),13.06.2026 - 20.06.2026,"Skiathos , Grecia","Skiathos , Grecia",Greece,Sporades,Barca a vela,2021,,Bareboat,47.0,4,9,3,5023.0,5909.0,"- 15,00 %",3000.0,6192638670000107317
Bavaria Cruiser 46 (BLUE-D),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2022,,Bareboat,48.0,4,9 (8+1),3,5023.0,5909.0,"- 15,00 %",0.0,7600287350000108736
Excess 11 (Okiroi),13.06.2026 - 20.06.2026,"Skiathos , Grecia - Volos / Port of Volos, Grecia","Skiathos , Grecia",Greece,Sporades,Catamarano,2023,,Bareboat,37.0,6,10,2,5085.0,5650.0,"- 10,00 %",0.0,4738061980000101909
Oceanis 46.1 (Anemos),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2021,,Bareboat,48.0,5,10,3,5220.0,5800.0,"- 10,00 %",3000.0,7659540497100923
Bavaria Cruiser 46 (Renee),13.06.2026 - 20.06.2026,"Skiathos , Grecia","Skiathos , Grecia",Greece,Sporades,Barca a vela,2021,,Bareboat,47.0,4,8,3,5220.0,5800.0,"- 10,00 %",2500.0,7637120497100923
Oceanis 46.1 (Anemos),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2021,,Bareboat,48.0,5,12,3,5220.0,5800.0,"- 10,00 %",3000.0,3301239100000103528
Lagoon 40 (Nami Maru),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Catamarano,2023,,Bareboat,39.0,4,10 (8+2),4,5320.0,6650.0,"- 20,00 %",3000.0,10890760421501768
"Oceanis 51.1 (CAPTAIN GEORGE AC.Gen, W.Maker)",13.06.2026 - 20.06.2026,"Skiathos , Grecia","Skiathos , Grecia",Greece,Sporades,Barca a vela,2020,,Bareboat,49.0,6,12,3,5355.0,6300.0,"- 15,00 %",750.0,2664706860000103447
Lagoon 400 S2 (ASTRO),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Catamarano,2016,,Bareboat,40.0,6,12 10+2,5,5445.0,6050.0,"- 10,00 %",3000.0,4588810857203528
Bali Catspace (Wiseas),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Catamarano,2025,,Bareboat,41.0,4,12 10+2,4,5700.0,6600.0,"- 13,64 %",3000.0,5184711364001599
Oceanis 54 (Angelina),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2010,,Bareboat,55.0,5,10,4,5700.0,,,3000.0,5604791557203541
Hanse 508 (Planaria),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2020,,Bareboat,51.0,5,9 (8+1 crew),5,5760.0,6400.0,"- 10,00 %",3000.0,1973850801403534
Lagoon 400 S2 (Orion VIII),13.06.2026 - 20.06.2026,"Skiathos , Grecia","Skiathos , Grecia",Greece,Sporades,Catamarano,2017,,Bareboat,39.0,6,12 (incl. saloon bed),4,5760.0,6400.0,"- 10,00 %",3000.0,3272001061704622
Lagoon 400 S2 (Orion VII),13.06.2026 - 20.06.2026,"Skiathos , Grecia - Volos / Port of Volos, Grecia","Skiathos , Grecia",Greece,Sporades,Catamarano,2016,,Bareboat,39.0,6,12 (incl. saloon bed),4,5760.0,6400.0,"- 10,00 %",3000.0,3227450820000104622
Oceanis 46.1 (Layla),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2021,,Bareboat,49.0,5,12,3,5800.0,,,3000.0,3219434980000103541
Oceanis 51.1 (Eli),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2024,,Bareboat,52.0,6,11 (10+1),4,5865.0,6900.0,"- 15,00 %",0.0,5311959410000101909
Bavaria Cruiser 46 ((2021)),13.06.2026 - 20.06.2026,"Skiathos , Grecia","Skiathos , Grecia",Greece,Sporades,Barca a vela,2021,,Bareboat,47.0,4,10,3,5909.0,,,3000.0,3230711324204683
Bavaria C50 (Vela),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2023,,Con equipaggio,49.0,5,12,3,5914.0,6571.0,"- 10,00 %",3500.0,5362891367904683
Sun Odyssey 519 (PERRO BLANCO),13.06.2026 - 20.06.2026,"Skiathos , Grecia","Skiathos , Grecia",Greece,Sporades,Barca a vela,2018,,Bareboat,50.0,5,12,3,6120.0,7200.0,"- 15,00 %",700.0,1498672420000102996
Lagoon 42 (Marina 4),13.06.2026 - 20.06.2026,"Skiathos , Grecia","Skiathos , Grecia",Greece,Sporades,Catamarano,2021,,Bareboat,42.0,5,12,5,6120.0,7650.0,"- 20,00 %",3500.0,7506234780000103819
Bavaria C57 (Aristhesi),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2026,,Con equipaggio,55.0,4,10 (8+2),2,6160.0,7700.0,"- 20,00 %",4250.0,13888491691801768
Lagoon 42 (Orion IX),13.06.2026 - 20.06.2026,"Skiathos , Grecia","Skiathos , Grecia",Greece,Sporades,Catamarano,2018,,Bareboat,42.0,6,12 (incl. saloon bed),4,6300.0,7000.0,"- 10,00 %",3000.0,5355720190000104622
Lagoon 42 (Silver VIII (A/C and Generator)),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Catamarano,2020,,Bareboat,42.0,4,10,4,6373.0,8730.0,"- 27,00 %",3000.0,2686561082204683
Lagoon 420 (Amelia),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Catamarano,2008,2024,Bareboat,41.0,4,8,4,6400.0,,,3000.0,5360651367803541
Lagoon 42 (Aria ),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Catamarano,2020,,Bareboat,42.0,6,12 (8+2+2),5,6426.0,8400.0,"- 23,50 %",3500.0,6389511367803541
Dufour 520 Grand Large (Calypso),13.06.2026 - 20.06.2026,"Nikiti - Chalkidiki / Nikiti, Grecia",Nikiti,Greece,Sporades,Barca a vela,2020,,Bareboat,52.0,5,10,3,6500.0,,,3500.0,1999050922403604
Bavaria C50 (Vela ),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2023,,Con equipaggio,52.0,5,12,3,6571.0,,,3500.0,4517138670000106100
Lagoon 42 (AF-LAG42VOL),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Catamarano,2020,,Bareboat,42.0,6,10,4,6589.0,7150.0,"- 7,85 %",3000.0,7079640100000101802
Oceanis 51.1 (Ef Zin),13.06.2026 - 20.06.2026,"Skopelos / Port of Skopelos, Grecia","Skopelos / Port of Skopelos, Grecia",Greece,Sporades,Barca a vela,2021,,Con equipaggio,52.0,4,8 (6 clients +crew),2,6900.0,,,4500.0,2854110340000104282
Lagoon 42 (Melina),13.06.2026 - 19.06.2026,"Kanistro - Chalkidiki / Marina Miraggio, Grecia",Kanistro,Greece,Sporades,Catamarano,2020,2025,Con equipaggio,42.0,5,10 8 guests + 2 crew,5,6900.0,,,0.0,7473935590000107673
Jeanneau 54 (IL SOLE),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Barca a vela,2016,,Bareboat,53.0,6,10,4,7191.0,8460.0,"- 15,00 %",0.0,7600311980000108736
Lagoon 42 (SILVER VIII),13.06.2026 - 20.06.2026,"Volos / Port of Volos, Grecia","Volos / Port of Volos, Grecia",Greece,Sporades,Catamarano,2020,,Bareboat,42.0,6,10 (8 + 2),4,7421.0,8730.0,"- 15,00 %",0.0,7623108950000108736
Lagoon 46 (CELENA I),13.06.2026 - 20.06.2026,"Skiathos , Grecia - Skopelos / Elios / Neo Klima, Grecia","Skiathos , Grecia",Greece,Sporades,Catamarano,2026,,Bareboat,46.0,4,12,4,8330.0,9800.0,"- 15,00 %",1000.0,22670761289402996
Dufour 56 Exclusive (Poseidon),13.06.2026 - 20.06.2026,"Nikiti - Chalkidiki / Nikiti, Grecia",Nikiti,Greece,Sporades,Barca a vela,2022,,Bareboat,56.0,4,10,2,8490.0,,,3500.0,2950810922403604
Lagoon 52F (MADININA),13.06.2026 - 20.06.2026,"Skiathos , Grecia","Skiathos , Grecia",Greece,Sporades,Catamarano,2021,,Bareboat,52.0,4,8 (8 guests + 2 crew),4,10400.0,13000.0,"- 20,00 %",500.0,7218045280000103447
Elan Power 42 (Jianos),13.06.2026 - 19.06.2026,"Kanistro - Chalkidiki / Marina Miraggio, Grecia",Kanistro,Greece,Sporades,Barca a motore,2008,,Con equipaggio,40.0,3,6,1,11400.0,,,0.0,6596320370000107673
Azimut Atlantis 55 (Lia),13.06.2026 - 19.06.2026,"Kanistro - Chalkidiki / Marina Miraggio, Grecia",Kanistro,Greece,Sporades,Yacht a motore,2007,2025,Con equipaggio,55.0,3,6,3,16400.0,,,0.0,6596425380000107673
Sun Odyssey 36i (Sunny),13.06.2026 - 20.06.2026,"Rhodes New Marina, Grecia","Rhodes New Marina, Grecia",Greece,Dodecanese,Barca a vela,2009,,Bareboat,35.0,2,5,1,1720.0,2150.0,"- 20,00 %",400.0,4271674100000105249
Bavaria 44 (Mesaoria),13.06.2026 - 20.06.2026,"Rhodes New Marina, Grecia","Rhodes New Marina, Grecia",Greece,Dodecanese,Barca a vela,2002,,Bareboat,45.0,4,9,2,2016.0,2400.0,"- 16,00 %",1500.0,1990957750000103569
Bavaria 47 (Achilleas II),13.06.2026 - 20.06.2026,"Rhodes New Marina, Grecia","Rhodes New Marina, Grecia",Greece,Dodecanese,Barca a vela,2002,,Bareboat,47.0,4,10,3,2016.0,2400.0,"- 16,00 %",1800.0,3825251296803569
Bavaria 44 (Hellenic Sky),13.06.2026 - 20.06.2026,"Rhodes New Marina, Grecia","Rhodes New Marina, Grecia",Greece,Dodecanese,Barca a vela,2002,,Bareboat,45.0,4,9,2,2016.0,2400.0,"- 16,00 %",1500.0,1990956410000103569
Bavaria 37 Cruiser (AF-B37N),13.06.2026 - 20.06.2026,"Rhodes / Mandraki Port, Grecia","Rhodes / Mandraki Port, Grecia",Greece,Dodecanese,Barca a vela,2018,,Bareboat,37.0,3,6,1,2125.0,2500.0,"- 15,00 %",2000.0,7488473050000101802
Bavaria 37 Cruiser (Nenemia),13.06.2026 - 20.06.2026,"Rhodes / Mandraki Port, Grecia","Rhodes / Mandraki Port, Grecia",Greece,Dodecanese,Barca a vela,2018,,Bareboat,37.0,3,6,1,2134.0,2510.0,"- 15,00 %",2000.0,3515465210000105071
